馃嚚馃嚦鐢佃棰戦亾,#genre#
浜戝崡鍗,http://123.144.23.102:8004/udp/225.0.4.21:7980
娌冲崡鍗,http://123.144.23.102:8004/udp/225.0.4.22:7980
榛戦緳姹熷崼瑙 ,http://123.144.23.102:8004/udp/225.0.4.23:7980
鍥涘窛鍗,http://123.144.23.102:8004/udp/225.0.4.24:7980
姹熻タ鍗,http://123.144.23.102:8004/udp/225.0.4.25:7980
璐靛窞鍗,http://123.144.23.102:8004/udp/225.0.4.26:7980
娣卞湷鍗,http://123.144.23.102:8004/udp/225.0.4.27:7980
婀栧寳鍗,http://123.144.23.102:8004/udp/225.0.4.28:7980
涓婃捣鍗,http://123.144.23.102:8004/udp/225.0.4.29:7980
閲嶅簡鍗,http://123.144.23.102:8004/udp/225.0.4.30:7980
涓滃崡鍗,http://123.144.23.102:8004/udp/225.0.4.31:7980
婀栧寳鍗,http://123.144.23.102:8004/udp/225.0.4.32:7980
骞夸笢鍗,http://123.144.23.102:8004/udp/225.0.4.33:7980
骞胯タ鍗,http://123.144.23.102:8004/udp/225.0.4.34:7980
鍚夋灄鍗,http://123.144.23.102:8004/udp/225.0.4.35:7980
闄曡タ鍗,http://123.144.23.102:8004/udp/225.0.4.36:7980
灞辫タ鍗,http://123.144.23.102:8004/udp/225.0.4.37:7980
鍐呰挋鍙ゅ崼瑙 ,http://123.144.23.102:8004/udp/225.0.4.38:7980
闈掓捣鍗,http://123.144.23.102:8004/udp/225.0.4.39:7980
娴峰崡鍗,http://123.144.23.102:8004/udp/225.0.4.40:7980
瀹佸鍗,http://123.144.23.102:8004/udp/225.0.4.41:7980
瑗胯棌鍗,http://123.144.23.102:8004/udp/225.0.4.42:7980
鏂扮枂鍗,http://123.144.23.102:8004/udp/225.0.4.43:7980
鐢樿們鍗,http://123.144.23.102:8004/udp/225.0.4.44:7980
灞变笢鏁欒偛,http://123.144.23.102:8004/udp/225.0.4.177:7980
鍗￠叿灏戝効,http://123.144.23.102:8004/udp/225.0.4.45:7980
閲戦拱鍗￠€ ,http://123.144.23.102:8004/udp/225.0.4.46:7980
鍔ㄧ敾,http://123.144.23.102:8004/udp/225.0.4.158:7980
灏戝効鍔ㄧ敾,http://123.144.23.102:8004/udp/225.0.4.52:7980
鐑挱鍓у満,http://123.144.23.102:8004/udp/225.0.4.47:7980
姝︿緺鍓у満,http://123.144.23.102:8004/udp/225.0.4.168:7980
鍙よ鍓у満,http://123.144.23.102:8004/udp/225.0.4.147:7980
鍐涙梾鍓у満,http://123.144.23.102:8004/udp/225.0.4.146:7980
鍩庡競鍓у満,http://123.144.23.102:8004/udp/225.0.4.145:7980
瀹跺涵褰遍櫌,http://123.144.23.102:8004/udp/225.0.4.171:7980
鍔ㄤ綔褰遍櫌,http://123.144.23.102:8004/udp/225.0.4.170:7980
鍠滃墽褰遍櫌,http://123.144.23.102:8004/udp/225.0.4.169:7980
缁忓吀鐢靛奖,http://123.144.23.102:8004/udp/225.0.4.48:7980
绮鹃€夌數褰 ,http://123.144.23.102:8004/udp/225.0.4.152:7980
鏄熷奖,http://123.144.23.102:8004/udp/225.0.4.172:7980
鍏夊奖,http://123.144.23.102:8004/udp/225.0.4.162:7980
閲嶅簡绉戞暀,http://123.144.23.102:8004/udp/225.0.4.193:7980
閲嶅簡姹芥懇,http://123.144.23.102:8004/udp/225.0.4.195:7980
閲嶅簡灏戝効,http://123.144.23.102:8004/udp/225.0.4.191:7980
閲嶅簡绀句細涓庢硶,http://123.144.23.102:8004/udp/225.0.4.190:7980
閲嶅簡鏃跺皻鐢熸椿,http://123.144.23.102:8004/udp/225.0.4.196:7980
閲嶅簡鍗,http://123.144.23.102:8004/udp/225.0.4.187:7980
閲嶅簡鏂板啘鏉 ,http://123.144.23.102:8004/udp/225.0.4.189:7980
閲嶅簡鏂伴椈,http://123.144.23.102:8004/udp/225.0.4.188:7980
閲嶅簡褰辫,http://123.144.23.102:8004/udp/225.0.4.192:7980
閲嶅簡濞变箰,http://123.144.23.102:8004/udp/225.0.4.194:7980
閲嶅簡绉戞暀,http://123.144.23.102:8004/udp/225.0.4.63:7980
閲嶅簡姹芥懇,http://123.144.23.102:8004/udp/225.0.4.61:7980
閲嶅簡灏戝効,http://123.144.23.102:8004/udp/225.0.4.71:7980
閲嶅簡绀句細涓庢硶,http://123.144.23.102:8004/udp/225.0.4.64:7980
閲嶅簡鏃跺皻鐢熸椿,http://123.144.23.102:8004/udp/225.0.4.69:7980
閲嶅簡鏂板啘鏉 ,http://123.144.23.102:8004/udp/225.0.4.70:7980
閲嶅簡鏂伴椈,http://123.144.23.102:8004/udp/225.0.4.59:7980
閲嶅簡绉诲姩,http://123.144.23.102:8004/udp/225.0.4.68:7980
閲嶅簡绉诲姩,http://123.144.23.102:8004/udp/225.0.4.215:7980
閲嶅簡褰辫,http://123.144.23.102:8004/udp/225.0.4.62:7980
閲嶅簡濞变箰,http://123.144.23.102:8004/udp/225.0.4.65:7980
IPTV3+,http://123.144.23.102:8004/udp/225.0.4.51:7980
IPTV5+,http://123.144.23.102:8004/udp/225.0.4.53:7980
IPTV6+,http://123.144.23.102:8004/udp/225.0.4.50:7980
IPTV8+,http://123.144.23.102:8004/udp/225.0.4.54:7980
IPTV璋嶆垬鍓у満,http://123.144.23.102:8004/udp/225.0.4.55:7980
IPTV娉曟不,http://123.144.23.102:8004/udp/225.0.4.58:7980
IPTV鐩稿０灏忓搧,http://123.144.23.102:8004/udp/225.0.4.56:7980
IPTV閲庡,http://123.144.23.102:8004/udp/225.0.4.57:7980
鐖辩敓娲 ,http://123.144.23.102:8004/udp/225.0.4.164:7980
蹇箰鍨傞挀,http://123.144.23.102:8004/udp/225.0.4.213:7980
瑙ｅ瘑,http://123.144.23.102:8004/udp/225.0.4.153:7980
瀵艰,http://123.144.23.102:8004/udp/225.0.4.178:7980
鍦扮悊,http://123.144.23.102:8004/udp/225.0.4.149:7980
鍏ㄧ邯瀹 ,http://123.144.23.102:8004/udp/225.0.4.113:7980
绾疄HD,http://123.144.23.102:8004/udp/225.0.4.99:7980
CETV1,http://123.144.23.102:8004/udp/225.0.4.186:7980
CETV4,http://123.144.23.102:8004/udp/225.0.4.185:7980
CGTN,http://123.144.23.102:8004/udp/225.0.4.12:7980
CCTV1-缁煎悎,http://123.144.23.102:8004/udp/225.0.4.1:7980
CCTV1-缁煎悎,http://123.144.23.102:8004/udp/225.0.4.66:7980
CCTV2-璐㈢粡,http://123.144.23.102:8004/udp/225.0.4.2:7980
CCTV3-缁艰壓,http://123.144.23.102:8004/udp/225.0.4.138:7980
CCTV4-涓枃鍥介檯,http://123.144.23.102:8004/udp/225.0.4.3:7980
CCTV5-浣撹偛,http://123.144.23.102:8004/udp/225.0.4.139:7980
CCTV6-鐢靛奖,http://123.144.23.102:8004/udp/225.0.4.140:7980
CCTV7-鍥介檯鍐涗簨,http://123.144.23.102:8004/udp/225.0.4.4:7980
CCTV8-鐢佃鍓 ,http://123.144.23.102:8004/udp/225.0.4.141:7980
CCTV8-鐢佃鍓 ,http://123.144.23.102:8004/udp/225.0.4.163:7980
CCTV9-璁板綍,http://123.144.23.102:8004/udp/225.0.4.5:7980
CCTV10-绉戞暀,http://123.144.23.102:8004/udp/225.0.4.6:7980
CCTV11-鎴忔洸,http://123.144.23.102:8004/udp/225.0.4.7:7980
CCTV12-绀句細涓庢硶,http://123.144.23.102:8004/udp/225.0.4.8:7980
CCTV13-鏂伴椈,http://123.144.23.102:8004/udp/225.0.4.9:7980
CCTV14-灏戝効,http://123.144.23.102:8004/udp/225.0.4.10:7980
CCTV15-闊充箰,http://123.144.23.102:8004/udp/225.0.4.11:7980
CCTV17-鍐滀笟,http://123.144.23.102:8004/udp/225.0.4.180:7980
鎴忔洸,http://123.144.23.102:8004/udp/225.0.4.156:7980
闊充箰鐜板満,http://123.144.23.102:8004/udp/225.0.4.148:7980
鍐涗簨,http://123.144.23.102:8004/udp/225.0.4.154:7980
鏃╂暀,http://123.144.23.102:8004/udp/225.0.4.157:7980
姝︽湳,http://123.144.23.102:8004/udp/225.0.4.165:7980
璐㈠瘜澶╀笅,http://123.144.23.102:8004/udp/225.0.4.112:7980
榄呭姏鏃跺皻,http://123.144.23.102:8004/udp/225.0.4.49:7980
缇庡,http://123.144.23.102:8004/udp/225.0.4.150:7980
缇庝汉,http://123.144.23.102:8004/udp/225.0.4.151:7980
鍥藉,http://123.144.23.102:8004/udp/225.0.4.155:7980
濂藉鐢 ,http://123.144.23.102:8004/udp/225.0.4.159:7980
閴磋祻,http://123.144.23.102:8004/udp/225.0.4.160:7980
澧ㄥ疂,http://123.144.23.102:8004/udp/225.0.4.161:7980
楂樼綉,http://123.144.23.102:8004/udp/225.0.4.166:7980
瓒崇悆,http://123.144.23.102:8004/udp/225.0.4.167:7980
CCTV1,http://123.144.31.210:8004/udp/225.0.4.197:7980
CCTV1,http://123.144.31.210:8004/udp/225.0.4.74:7980
CCTV2,http://123.144.31.210:8004/udp/225.0.4.132:7980
CCTV3,http://123.144.31.210:8004/udp/225.0.4.142:7980
CCTV4,http://123.144.31.210:8004/udp/225.0.4.176:7980
CCTV5,http://123.144.31.210:8004/udp/225.0.4.143:7980
CCTV5+,http://123.144.31.210:8004/udp/225.0.4.73:7980
CCTV6,http://123.144.31.210:8004/udp/225.0.4.144:7980
CCTV7,http://123.144.31.210:8004/udp/225.0.4.127:7980
CCTV8,http://123.144.31.210:8004/udp/225.0.4.137:7980
CCTV9,http://123.144.31.210:8004/udp/225.0.4.131:7980
CCTV10,http://123.144.31.210:8004/udp/225.0.4.130:7980
CCTV11,http://123.144.31.210:8004/udp/225.0.4.218:7980
CCTV12,http://123.144.31.210:8004/udp/225.0.4.129:7980
CCTV13,http://123.144.31.210:8004/udp/225.0.4.219:7980
CCTV14,http://123.144.31.210:8004/udp/225.0.4.128:7980
CCTV15,http://123.144.31.210:8004/udp/225.0.4.220:7980
CCTV17,http://123.144.31.210:8004/udp/225.0.4.179:7980
瀹夊窘鍗,http://123.144.31.210:8004/udp/225.0.4.133:7980
鍖椾含鍗,http://123.144.31.210:8004/udp/225.0.4.78:7980
涓滄柟鍗,http://123.144.31.210:8004/udp/225.0.4.80:7980
涓滃崡鍗,http://123.144.31.210:8004/udp/225.0.4.200:7980
骞夸笢鍗,http://123.144.31.210:8004/udp/225.0.4.84:7980
璐靛窞鍗,http://123.144.31.210:8004/udp/225.0.4.175:7980
娌冲寳鍗,http://123.144.31.210:8004/udp/225.0.4.174:7980
榛戦緳姹熷崼瑙 ,http://123.144.31.210:8004/udp/225.0.4.201:7980
婀栧崡鍗,http://123.144.31.210:8004/udp/225.0.4.75:7980
姹熻嫃鍗,http://123.144.31.210:8004/udp/225.0.4.79:7980
姹熻タ鍗,http://123.144.31.210:8004/udp/225.0.4.203:7980
杈藉畞鍗,http://123.144.31.210:8004/udp/225.0.4.98:7980
灞变笢鍗,http://123.144.31.210:8004/udp/225.0.4.199:7980
娣卞湷鍗,http://123.144.31.210:8004/udp/225.0.4.202:7980
鍥涘窛鍗,http://123.144.31.210:8004/udp/225.0.4.204:7980
澶╂触鍗,http://123.144.31.210:8004/udp/225.0.4.82:7980
娴欐睙鍗,http://123.144.31.210:8004/udp/225.0.4.81:7980
姹熻嫃鍗,http://123.144.31.210:8004/udp/225.0.4.15:7980
婀栧崡鍗,http://123.144.31.210:8004/udp/225.0.4.13:7980
娴欐睙鍗,http://123.144.31.210:8004/udp/225.0.4.14:7980
瀹夊窘鍗,http://123.144.31.210:8004/udp/225.0.4.16:7980
鍖椾含鍗,http://123.144.31.210:8004/udp/225.0.4.17:7980
澶╂触鍗,http://123.144.31.210:8004/udp/225.0.4.18:7980
杈藉畞鍗,http://123.144.31.210:8004/udp/225.0.4.19:7980
灞变笢鍗,http://123.144.31.210:8004/udp/225.0.4.20:7980
浜戝崡鍗,http://123.144.31.210:8004/udp/225.0.4.21:7980
娌冲崡鍗,http://123.144.31.210:8004/udp/225.0.4.22:7980
榛戦緳姹熷崼瑙 ,http://123.144.31.210:8004/udp/225.0.4.23:7980
鍥涘窛鍗,http://123.144.31.210:8004/udp/225.0.4.24:7980
姹熻タ鍗,http://123.144.31.210:8004/udp/225.0.4.25:7980
璐靛窞鍗,http://123.144.31.210:8004/udp/225.0.4.26:7980
娣卞湷鍗,http://123.144.31.210:8004/udp/225.0.4.27:7980
婀栧寳鍗,http://123.144.31.210:8004/udp/225.0.4.28:7980
涓婃捣鍗,http://123.144.31.210:8004/udp/225.0.4.29:7980
閲嶅簡鍗,http://123.144.31.210:8004/udp/225.0.4.30:7980
涓滃崡鍗,http://123.144.31.210:8004/udp/225.0.4.31:7980
婀栧寳鍗,http://123.144.31.210:8004/udp/225.0.4.32:7980
骞夸笢鍗,http://123.144.31.210:8004/udp/225.0.4.33:7980
骞胯タ鍗,http://123.144.31.210:8004/udp/225.0.4.34:7980
鍚夋灄鍗,http://123.144.31.210:8004/udp/225.0.4.35:7980
闄曡タ鍗,http://123.144.31.210:8004/udp/225.0.4.36:7980
灞辫タ鍗,http://123.144.31.210:8004/udp/225.0.4.37:7980
鍐呰挋鍙ゅ崼瑙 ,http://123.144.31.210:8004/udp/225.0.4.38:7980
闈掓捣鍗,http://123.144.31.210:8004/udp/225.0.4.39:7980
娴峰崡鍗,http://123.144.31.210:8004/udp/225.0.4.40:7980
瀹佸鍗,http://123.144.31.210:8004/udp/225.0.4.41:7980
瑗胯棌鍗,http://123.144.31.210:8004/udp/225.0.4.42:7980
鏂扮枂鍗,http://123.144.31.210:8004/udp/225.0.4.43:7980
鐢樿們鍗,http://123.144.31.210:8004/udp/225.0.4.44:7980
灞变笢鏁欒偛,http://123.144.31.210:8004/udp/225.0.4.177:7980
鍗￠叿灏戝効,http://123.144.31.210:8004/udp/225.0.4.45:7980
閲戦拱鍗￠€ ,http://123.144.31.210:8004/udp/225.0.4.46:7980
鍔ㄧ敾,http://123.144.31.210:8004/udp/225.0.4.158:7980
灏戝効鍔ㄧ敾,http://123.144.31.210:8004/udp/225.0.4.52:7980
鐑挱鍓у満,http://123.144.31.210:8004/udp/225.0.4.47:7980
姝︿緺鍓у満,http://123.144.31.210:8004/udp/225.0.4.168:7980
鍙よ鍓у満,http://123.144.31.210:8004/udp/225.0.4.147:7980
鍐涙梾鍓у満,http://123.144.31.210:8004/udp/225.0.4.146:7980
鍩庡競鍓у満,http://123.144.31.210:8004/udp/225.0.4.145:7980
瀹跺涵褰遍櫌,http://123.144.31.210:8004/udp/225.0.4.171:7980
鍔ㄤ綔褰遍櫌,http://123.144.31.210:8004/udp/225.0.4.170:7980
鍠滃墽褰遍櫌,http://123.144.31.210:8004/udp/225.0.4.169:7980
缁忓吀鐢靛奖,http://123.144.31.210:8004/udp/225.0.4.48:7980
绮鹃€夌數褰 ,http://123.144.31.210:8004/udp/225.0.4.152:7980
鏄熷奖,http://123.144.31.210:8004/udp/225.0.4.172:7980
鍏夊奖,http://123.144.31.210:8004/udp/225.0.4.162:7980
閲嶅簡绉戞暀,http://123.144.31.210:8004/udp/225.0.4.193:7980
閲嶅簡姹芥懇,http://123.144.31.210:8004/udp/225.0.4.195:7980
閲嶅簡灏戝効,http://123.144.31.210:8004/udp/225.0.4.191:7980
閲嶅簡绀句細涓庢硶,http://123.144.31.210:8004/udp/225.0.4.190:7980
閲嶅簡鏃跺皻鐢熸椿,http://123.144.31.210:8004/udp/225.0.4.196:7980
閲嶅簡鍗,http://123.144.31.210:8004/udp/225.0.4.187:7980
閲嶅簡鏂板啘鏉 ,http://123.144.31.210:8004/udp/225.0.4.189:7980
閲嶅簡鏂伴椈,http://123.144.31.210:8004/udp/225.0.4.188:7980
閲嶅簡褰辫,http://123.144.31.210:8004/udp/225.0.4.192:7980
閲嶅簡濞变箰,http://123.144.31.210:8004/udp/225.0.4.194:7980
閲嶅簡绉戞暀,http://123.144.31.210:8004/udp/225.0.4.63:7980
閲嶅簡姹芥懇,http://123.144.31.210:8004/udp/225.0.4.61:7980
閲嶅簡灏戝効,http://123.144.31.210:8004/udp/225.0.4.71:7980
閲嶅簡绀句細涓庢硶,http://123.144.31.210:8004/udp/225.0.4.64:7980
閲嶅簡鏃跺皻鐢熸椿,http://123.144.31.210:8004/udp/225.0.4.69:7980
閲嶅簡鏂板啘鏉 ,http://123.144.31.210:8004/udp/225.0.4.70:7980
閲嶅簡鏂伴椈,http://123.144.31.210:8004/udp/225.0.4.59:7980
閲嶅簡绉诲姩,http://123.144.31.210:8004/udp/225.0.4.68:7980
閲嶅簡绉诲姩,http://123.144.31.210:8004/udp/225.0.4.215:7980
閲嶅簡褰辫,http://123.144.31.210:8004/udp/225.0.4.62:7980
閲嶅簡濞变箰,http://123.144.31.210:8004/udp/225.0.4.65:7980
IPTV3+,http://123.144.31.210:8004/udp/225.0.4.51:7980
IPTV5+,http://123.144.31.210:8004/udp/225.0.4.53:7980
IPTV6+,http://123.144.31.210:8004/udp/225.0.4.50:7980
IPTV8+,http://123.144.31.210:8004/udp/225.0.4.54:7980
IPTV璋嶆垬鍓у満,http://123.144.31.210:8004/udp/225.0.4.55:7980
IPTV娉曟不,http://123.144.31.210:8004/udp/225.0.4.58:7980
IPTV鐩稿０灏忓搧,http://123.144.31.210:8004/udp/225.0.4.56:7980
IPTV閲庡,http://123.144.31.210:8004/udp/225.0.4.57:7980
鐖辩敓娲 ,http://123.144.31.210:8004/udp/225.0.4.164:7980
蹇箰鍨傞挀,http://123.144.31.210:8004/udp/225.0.4.213:7980
瑙ｅ瘑,http://123.144.31.210:8004/udp/225.0.4.153:7980
瀵艰,http://123.144.31.210:8004/udp/225.0.4.178:7980
鍦扮悊,http://123.144.31.210:8004/udp/225.0.4.149:7980
鍏ㄧ邯瀹 ,http://123.144.31.210:8004/udp/225.0.4.113:7980
绾疄HD,http://123.144.31.210:8004/udp/225.0.4.99:7980
CETV1,http://123.144.31.210:8004/udp/225.0.4.186:7980
CETV4,http://123.144.31.210:8004/udp/225.0.4.185:7980
CGTN,http://123.144.31.210:8004/udp/225.0.4.12:7980
CCTV1-缁煎悎,http://123.144.31.210:8004/udp/225.0.4.1:7980
CCTV1-缁煎悎,http://123.144.31.210:8004/udp/225.0.4.66:7980
CCTV2-璐㈢粡,http://123.144.31.210:8004/udp/225.0.4.2:7980
CCTV3-缁艰壓,http://123.144.31.210:8004/udp/225.0.4.138:7980
CCTV4-涓枃鍥介檯,http://123.144.31.210:8004/udp/225.0.4.3:7980
CCTV5-浣撹偛,http://123.144.31.210:8004/udp/225.0.4.139:7980
CCTV6-鐢靛奖,http://123.144.31.210:8004/udp/225.0.4.140:7980
CCTV7-鍥介檯鍐涗簨,http://123.144.31.210:8004/udp/225.0.4.4:7980
CCTV8-鐢佃鍓 ,http://123.144.31.210:8004/udp/225.0.4.141:7980
CCTV8-鐢佃鍓 ,http://123.144.31.210:8004/udp/225.0.4.163:7980
CCTV9-璁板綍,http://123.144.31.210:8004/udp/225.0.4.5:7980
CCTV10-绉戞暀,http://123.144.31.210:8004/udp/225.0.4.6:7980
CCTV11-鎴忔洸,http://123.144.31.210:8004/udp/225.0.4.7:7980
CCTV12-绀句細涓庢硶,http://123.144.31.210:8004/udp/225.0.4.8:7980
CCTV13-鏂伴椈,http://123.144.31.210:8004/udp/225.0.4.9:7980
CCTV14-灏戝効,http://123.144.31.210:8004/udp/225.0.4.10:7980
CCTV15-闊充箰,http://123.144.31.210:8004/udp/225.0.4.11:7980
CCTV17-鍐滀笟,http://123.144.31.210:8004/udp/225.0.4.180:7980
鎴忔洸,http://123.144.31.210:8004/udp/225.0.4.156:7980
闊充箰鐜板満,http://123.144.31.210:8004/udp/225.0.4.148:7980
鍐涗簨,http://123.144.31.210:8004/udp/225.0.4.154:7980
鏃╂暀,http://123.144.31.210:8004/udp/225.0.4.157:7980
姝︽湳,http://123.144.31.210:8004/udp/225.0.4.165:7980
璐㈠瘜澶╀笅,http://123.144.31.210:8004/udp/225.0.4.112:7980
榄呭姏鏃跺皻,http://123.144.31.210:8004/udp/225.0.4.49:7980
缇庡,http://123.144.31.210:8004/udp/225.0.4.150:7980
缇庝汉,http://123.144.31.210:8004/udp/225.0.4.151:7980
鍥藉,http://123.144.31.210:8004/udp/225.0.4.155:7980
濂藉鐢 ,http://123.144.31.210:8004/udp/225.0.4.159:7980
閴磋祻,http://123.144.31.210:8004/udp/225.0.4.160:7980
澧ㄥ疂,http://123.144.31.210:8004/udp/225.0.4.161:7980
楂樼綉,http://123.144.31.210:8004/udp/225.0.4.166:7980
瓒崇悆,http://123.144.31.210:8004/udp/225.0.4.167:7980
CCTV1,http://113.206.196.22:8002/udp/225.0.4.197:7980
CCTV1,http://113.206.196.22:8002/udp/225.0.4.74:7980
CCTV2,http://113.206.196.22:8002/udp/225.0.4.132:7980
CCTV3,http://113.206.196.22:8002/udp/225.0.4.142:7980
CCTV4,http://113.206.196.22:8002/udp/225.0.4.176:7980
CCTV5,http://113.206.196.22:8002/udp/225.0.4.143:7980
CCTV5+,http://113.206.196.22:8002/udp/225.0.4.73:7980
CCTV6,http://113.206.196.22:8002/udp/225.0.4.144:7980
CCTV7,http://113.206.196.22:8002/udp/225.0.4.127:7980
CCTV8,http://113.206.196.22:8002/udp/225.0.4.137:7980
CCTV9,http://113.206.196.22:8002/udp/225.0.4.131:7980
CCTV10,http://113.206.196.22:8002/udp/225.0.4.130:7980
CCTV11,http://113.206.196.22:8002/udp/225.0.4.218:7980
CCTV12,http://113.206.196.22:8002/udp/225.0.4.129:7980
CCTV13,http://113.206.196.22:8002/udp/225.0.4.219:7980
CCTV14,http://113.206.196.22:8002/udp/225.0.4.128:7980
CCTV15,http://113.206.196.22:8002/udp/225.0.4.220:7980
CCTV17,http://113.206.196.22:8002/udp/225.0.4.179:7980
瀹夊窘鍗,http://113.206.196.22:8002/udp/225.0.4.133:7980
鍖椾含鍗,http://113.206.196.22:8002/udp/225.0.4.78:7980
涓滄柟鍗,http://113.206.196.22:8002/udp/225.0.4.80:7980
涓滃崡鍗,http://113.206.196.22:8002/udp/225.0.4.200:7980
骞夸笢鍗,http://113.206.196.22:8002/udp/225.0.4.84:7980
璐靛窞鍗,http://113.206.196.22:8002/udp/225.0.4.175:7980
娌冲寳鍗,http://113.206.196.22:8002/udp/225.0.4.174:7980
榛戦緳姹熷崼瑙 ,http://113.206.196.22:8002/udp/225.0.4.201:7980
婀栧崡鍗,http://113.206.196.22:8002/udp/225.0.4.75:7980
姹熻嫃鍗,http://113.206.196.22:8002/udp/225.0.4.79:7980
姹熻タ鍗,http://113.206.196.22:8002/udp/225.0.4.203:7980
杈藉畞鍗,http://113.206.196.22:8002/udp/225.0.4.98:7980
灞变笢鍗,http://113.206.196.22:8002/udp/225.0.4.199:7980
娣卞湷鍗,http://113.206.196.22:8002/udp/225.0.4.202:7980
鍥涘窛鍗,http://113.206.196.22:8002/udp/225.0.4.204:7980
澶╂触鍗,http://113.206.196.22:8002/udp/225.0.4.82:7980
娴欐睙鍗,http://113.206.196.22:8002/udp/225.0.4.81:7980
姹熻嫃鍗,http://113.206.196.22:8002/udp/225.0.4.15:7980
婀栧崡鍗,http://113.206.196.22:8002/udp/225.0.4.13:7980
娴欐睙鍗,http://113.206.196.22:8002/udp/225.0.4.14:7980
瀹夊窘鍗,http://113.206.196.22:8002/udp/225.0.4.16:7980
鍖椾含鍗,http://113.206.196.22:8002/udp/225.0.4.17:7980
澶╂触鍗,http://113.206.196.22:8002/udp/225.0.4.18:7980
杈藉畞鍗,http://113.206.196.22:8002/udp/225.0.4.19:7980
灞变笢鍗,http://113.206.196.22:8002/udp/225.0.4.20:7980
浜戝崡鍗,http://113.206.196.22:8002/udp/225.0.4.21:7980
娌冲崡鍗,http://113.206.196.22:8002/udp/225.0.4.22:7980
榛戦緳姹熷崼瑙 ,http://113.206.196.22:8002/udp/225.0.4.23:7980
鍥涘窛鍗,http://113.206.196.22:8002/udp/225.0.4.24:7980
姹熻タ鍗,http://113.206.196.22:8002/udp/225.0.4.25:7980
璐靛窞鍗,http://113.206.196.22:8002/udp/225.0.4.26:7980
娣卞湷鍗,http://113.206.196.22:8002/udp/225.0.4.27:7980
婀栧寳鍗,http://113.206.196.22:8002/udp/225.0.4.28:7980
涓婃捣鍗,http://113.206.196.22:8002/udp/225.0.4.29:7980
閲嶅簡鍗,http://113.206.196.22:8002/udp/225.0.4.30:7980
涓滃崡鍗,http://113.206.196.22:8002/udp/225.0.4.31:7980
婀栧寳鍗,http://113.206.196.22:8002/udp/225.0.4.32:7980
骞夸笢鍗,http://113.206.196.22:8002/udp/225.0.4.33:7980
骞胯タ鍗,http://113.206.196.22:8002/udp/225.0.4.34:7980
鍚夋灄鍗,http://113.206.196.22:8002/udp/225.0.4.35:7980
闄曡タ鍗,http://113.206.196.22:8002/udp/225.0.4.36:7980
灞辫タ鍗,http://113.206.196.22:8002/udp/225.0.4.37:7980
鍐呰挋鍙ゅ崼瑙 ,http://113.206.196.22:8002/udp/225.0.4.38:7980
闈掓捣鍗,http://113.206.196.22:8002/udp/225.0.4.39:7980
